,rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,gender,salary,tax_rate
218,rec-1423-org,benjamin,lowe,31.0,therry place,rosetta village,westmeadows,4428,nsw,19771105.0,5142745,male,40694,0.19
219,rec-3558-org,chloe,mercorella,632.0,brunswick circuit,bryntirion,prospect,7051,tas,19391110.0,5037930,female,44046,0.19
220,rec-337-org,george,george,159.0,rocklands street,pontresina,margaret river,4152,nsw,19350611.0,3352789,male,40421,0.19
221,rec-320-org,lachlan,hayam,56.0,emily bulcock crescent,marsden forest,north sydney,6163,wa,19030930.0,3083874,male,108223,0.37
222,rec-237-org,jaime,rabe,206.0,moorehead place,lytton,torquay,3094,vic,19761212.0,6366346,male,42979,0.19
223,rec-2273-org,charlotte,chandler,11.0,maharatta circuit,berkeley village,ingleburn,6170,vic,19781214.0,4060871,female,11426,0.0
224,rec-1963-org,charlotte,reid,229.0,schonell circuit,civic centre,canterbury,2107,vic,19140629.0,7273525,female,43575,0.19
225,rec-1854-org,jazz,fotopoulos,8.0,strathnairn place,villa 2,yackandandah,4011,wa,19360525.0,3894184,female,147647,0.37
226,rec-1893-org,alannah,secomb,38.0,bundeela street,paladin stud farm,myponga,4216,nsw,19340309.0,5474710,female,44900,0.19
227,rec-2416-org,thomas,white,24.0,phillimore place,,patterson lakes,6056,nsw,19330506.0,4207108,male,40165,0.19
228,rec-976-org,madeline,bouras,75.0,federal highway,brentwood village,balcatta,2062,nsw,19411231.0,2062121,female,44859,0.19
229,rec-2369-org,grace,stanley,191.0,ern florence crescent,burnside,kalorama,2650,qld,19561030.0,5251700,female,47855,0.19
230,rec-922-org,tiana,novak,40.0,manu place,cobblecundy,reynella,3820,qld,19550906.0,5081922,female,45771,0.19
231,rec-1600-org,archie,carbone,22.0,callabonna street,rosetta village,bayswater,3147,qld,19790405.0,2459626,male,41597,0.19
232,rec-1687-dup-2,blkae,sterry,7.0,investigator street,glenview,isle of capri,4212,vic,19901017.0,5600052,female,72789,0.19
233,rec-2058-org,isabella,galbraith,19.0,baume crescent,,monbulk,2113,wa,19100918.0,3785501,female,91008,0.37
234,rec-3891-dup-0,april,dreckow,19.0,baynton street,cooloola farms,ingleburn,3562,nsw,19390315.0,8829105,female,45415,0.19
235,rec-1433-org,michael,mcturk,264.0,mayfield hill street,pine hill,tarampa,2340,wa,19570723.0,6666637,male,33277,0.19
236,rec-3458-org,kiera,lund,21.0,barlow street,berowra exch,inverleigh,6280,qld,19120408.0,5619648,female,45617,0.19
237,rec-3860-org,bailey,slape,69.0,nullagine street,the willows,robina,3072,nsw,19610416.0,5945296,female,44691,0.19
238,rec-54-org,layla,flegg,36.0,birdwood street,donore,hinton,3028,nsw,19890605.0,1891517,female,45530,0.19
239,rec-1563-org,amber,pouliotis,6.0,carleton street,warwillah,seven hills,6063,qld,19290204.0,9844514,female,46401,0.19
240,rec-2276-org,hannah,bissett,973.0,devonport street,,bayswater,2540,vic,19901021.0,6855222,female,15491,0.0
241,rec-1843-org,samuel,pesch,1.0,kapunda street,amarillo,west perth,5608,nsw,19670225.0,6780411,male,39787,0.19
242,rec-274-org,imogen,hage,,galibal street,wurtulla shopping vlge,phillip,3089,nsw,19250517.0,6704451,female,45493,0.19
243,rec-2483-org,jessica,clarke,2.0,simpson street,cooloola farms,altona north,6050,tas,19700117.0,5214453,female,43051,0.19
244,rec-633-dup-0,,guyatt,,callaghan street,castle pines,clarinda,6562,wa,19670217.0,1573717,None,8022,0.0
245,rec-2912-org,samantha,snell,8.0,miller street,braeburn,kenilworth,7248,nsw,19560620.0,4166432,female,44757,0.19
246,rec-2753-org,matthew,abrahamson,38.0,tyrrell circuit,st francis vlge,keilor,3187,nsw,19540728.0,3231589,male,39510,0.19
247,rec-3562-org,hannah,kobotheclas,1.0,wattle street,rosebrook,wendouree,2033,sa,19821223.0,6652659,female,44727,0.19
248,rec-2738-org,hudson,denne,20.0,abercorn crescent,araucaria precinct,potts point,5008,wa,19871217.0,3744193,male,82807,0.19
249,rec-2965-org,laura,campbell,152.0,clive steele avenue,irrigation farm,yagoona,3350,vic,19160610.0,6214635,female,102920,0.37
250,rec-2733-org,maxin,musolino,1.0,jinka street,kinross,windsor,6160,qld,19650409.0,3686486,female,44744,0.19
251,rec-2367-org,benjamin,blake,5.0,agonis close,bindaree,doubleview,3219,nsw,19770407.0,5009859,male,40730,0.19
252,rec-534-dup-2,lachlan,wheatley,30.0,goodwin street,rosetta village,mount gravatt,4918,sa,19620815.0,8894816,male,39869,0.19
253,rec-1557-org,chloe,dolby,477.0,herschell circuit,woodridge,kingston,2559,nsw,19381005.0,6770265,female,45670,0.19
254,rec-623-dup-0,scott,,50.0,wakelin circuit,southern cross,aldinga beach,3226,nsw,19740705.0,8963912,male,39551,0.19
255,rec-3166-org,ruby,stoneman,29.0,mcgivern crescent,lourdes hostel,mayfield,2137,nsw,19630721.0,7441466,female,45468,0.19
256,rec-107-org,stirling,leslie,6.0,mortimer lewis drive,telebang station,port lincoln,6503,nsw,19311106.0,7452730,male,39820,0.19
257,rec-2093-org,alisa,reid,14.0,hay street,callitris,berkeley vale,4740,wa,19800916.0,9786278,female,35567,0.19
258,rec-3451-org,hannah,stephenson,31.0,allchin circuit,coulter court,scarborough,2291,nsw,19610228.0,5025918,female,45368,0.19
259,rec-717-org,caitlin,white,9.0,kambalda crescent,resson,kilmore,4300,qld,19850426.0,5326539,female,47351,0.19
260,rec-3072-org,emma,carmody,26.0,kingsford smith drive,northbridge marina,concord,4112,nsw,19630327.0,2801312,female,45749,0.19
261,rec-3947-org,nacoya,versteeg,121.0,kambalda crescent,villa 5,wyongah,4305,vic,19630622.0,2137736,female,34605,0.19
262,rec-455-org,fergus,lowe,4.0,golden grove,,erindale,5118,wa,19640522.0,1653650,male,123548,0.37
263,rec-1080-org,teagan,deckert,11.0,arkell place,,toowoomba,3825,vic,19181031.0,8652994,female,30028,0.19
264,rec-626-dup-0,brooke,dixoun,27.0,scarborough street,umina park,woy owy,2602,qld,19980907.0,2574357,female,44776,0.19
265,rec-1706-org,joel,ballantyne,1215.0,mary potter circuit,the pinnacle,munster,2152,sa,19660606.0,6605279,male,40603,0.19
266,rec-2351-org,madeline,kerkham,27.0,osburn drive,lochs,rodinga,2171,,19820619.0,1980251,female,44916,0.19
267,rec-901-dup-0,william,tosslell,17.0,lutana street,naranda,craigmore,2500,nsw,19250116.0,5322906,male,39972,0.19
268,rec-2731-dup-0,madelnie,conaghty,8.0,bonython street,umina park,myrtleord,2809,nsw,19850810.0,6575036,male,40523,0.19
269,rec-1592-org,,noack,947.0,sommers street,rosetta village,wentworth,2161,nsw,19460526.0,5329498,None,40050,0.19
270,rec-3517-org,cheyenne,moyse,17.0,ainsworth street,eureka,o'sullivan beach,4223,nsw,19390130.0,3161297,female,45315,0.19
271,rec-182-dup-1,lachan,sal t,37.0,port jackson circuit,,ivanhoe,3102,nsw,19270329.0,2059611,female,45024,0.19
272,rec-219-org,sachin,campbell,19.0,knaggs crescent,yurara park,inglewood,6210,qld,,6966462,male,39499,0.19
273,rec-2745-org,emma,leslie,3.0,monkman street,cascina,buninyong,4370,wa,19981230.0,8077657,female,10225,0.0
274,rec-2669-org,joshua,hawes,7.0,fewtrell place,grand central,hindmarsh west,2607,qld,19360122.0,7324375,male,42439,0.19
275,rec-6-dup-0,jesse,jolul,,eucumbene drive,,elwood,2111,vic,19461208.0,8758918,male,2535,0.0
276,rec-1934-org,taylor-saige,rendulic,11.0,clark close,llantwit house,rocky cape,2287,vic,19570710.0,6373111,female,27809,0.19
277,rec-859-org,patrick,harrington,7.0,mcbride place,emerald nook,mount torrens,4575,nsw,19470928.0,5833707,male,40698,0.19
278,rec-1476-org,claudia,krollig,18.0,tyson street,legacy vlge,daw park,2166,wa,,9615031,female,23781,0.19
279,rec-2306-org,benjamin,mcgregor,14.0,couchman crescent,blue shadows,paralowie,2131,nsw,19790728.0,8259013,male,40014,0.19
280,rec-2630-org,jessica,mason,4.0,waller crescent,kilnacrott,broken hill,2099,nsw,19680213.0,8382361,female,45519,0.19
281,rec-3733-org,mikayla,mccaffrey,237.0,monaro crescent,mindalay appts,irymple,4670,qld,19000310.0,7288818,female,47624,0.19
282,rec-2972-org,genevieve,robson,371.0,giffen close,hse 73,geelong west,3152,nsw,19470621.0,6647863,female,44894,0.19
283,rec-1908-org,christopher,ranson,1.0,,locn 10045,eastwood,2010,vic,19631215.0,4298889,male,764,0.0
284,rec-79-org,sophie,felmingham,13.0,gudgenby close,openshaw,maiden gully,5047,nsw,19810301.0,5805600,female,45623,0.19
285,rec-1109-org,emma,gaskin,2.0,allambee street,flr 5 john flynn medical centre,park orchards,3171,nsw,19740517.0,1859623,female,45789,0.19
286,rec-581-org,joshua,clarke,33.0,marshall street,deuverney,blackmans bay,4507,vic,19940612.0,6160823,male,55825,0.19
287,rec-2406-org,noah,burford,367.0,woollum place,sunrise estate,,7250,nsw,19651018.0,3227618,male,39602,0.19
288,rec-2590-org,libby,giola,30.0,fitzherbert place,lynden park stud,wagaman,3141,nsw,19070529.0,2606747,female,45436,0.19
289,rec-1235-org,sam,mercorella,,mcdougall street,evergreen,noble park north,2450,qld,19920330.0,1598038,male,42198,0.19
290,rec-207-org,lily,noble,264.0,magrath crescent,trilogy,niangala,3550,qld,19060823.0,9186463,female,45939,0.19
291,rec-201-dup-2,caitlin,eyre,72.0,yuranig h court,gummy g ully,marybroough,5048,nsw,19020814.0,9522895,female,44782,0.19
292,rec-3878-org,joshua,godfrey,50.0,westbury circuit,war veterans hme,mona vale,7250,vic,19150911.0,1158833,male,21118,0.19
293,rec-1860-org,jack,mccarthy,60.0,downward place,,eaton,3158,sa,19230617.0,8511075,male,40557,0.19
294,rec-2249-org,thomas,tebbutt,6.0,wynter place,hansdale lane,fadden,4701,vic,19710802.0,2132854,male,67926,0.19
295,rec-1903-org,riley,green,3.0,kirkcaldie circuit,forest views,bendigo north,820,vic,19301203.0,3513641,male,23888,0.19
296,rec-985-org,alexandra,kevic,32.0,tipiloura street,colooli village,whitfield,4700,nsw,19010417.0,9803311,female,45510,0.19
297,rec-1873-org,aimee,miels,,warrego circuit,specialist centre,,3073,sa,19480517.0,5465830,female,45687,0.19
298,rec-3329-org,samuel,hyland,22.0,calder crescent,noorilim,stephens,2030,nsw,19700412.0,6178970,male,39537,0.19
299,rec-3214-org,samantha,grierson,5.0,kennedy street,tantallon,oakleigh,3034,vic,19210114.0,4683164,female,27582,0.19
300,rec-482-org,lachlan,fusco,6.0,dampier crescent,yakilli park,kangaroo flat,5008,sa,19150326.0,6398868,male,40598,0.19
301,rec-1152-org,noah,white,58.0,rosman circuit,pyndari,hazelwood park,6025,nsw,19250618.0,4091442,male,40394,0.19
302,rec-2077-org,rhys,mccarthy,10.0,horsley crescent,myranda,rankin park,4350,nsw,19400913.0,3669234,male,39803,0.19
303,rec-3796-org,joel,mouser,59.0,flegg crescent,villa 2,park holme,4170,nt,19170626.0,3505741,male,39598,0.19
304,rec-1304-org,charlie,wilkins,7.0,grylls crescent,swainston,st peters,3226,wa,19521122.0,8124196,male,100341,0.37
305,rec-2875-org,joe,mason,8.0,rankine place,deepdale farm,redbank plains,2101,qld,19420816.0,9072570,male,41309,0.19
306,rec-2011-org,ben,gers,73.0,somerset street,greenbank,ryde,2641,nsw,19320110.0,1233432,male,40619,0.19
307,rec-1200-org,shelby,hogge,14.0,fleay place,argyle,st albans,2257,nsw,19581021.0,7986984,female,45743,0.19
308,rec-151-org,madison,richmond,33.0,mcinnes street,cooranga,burnside,4035,vic,19090303.0,4982483,female,14630,0.0
309,rec-2845-org,sean,chaptini,66.0,galmarra street,wilsonton medical centre,lakemba,3056,qld,19380520.0,6755864,male,39901,0.19
310,rec-201-org,caitlin,goode,72.0,yuranigh court,gummy gully,maryborough,5048,nsw,19020814.0,9522895,female,45629,0.19
311,rec-522-org,chloe,boyle,28.0,lance hill avenue,patrician stud,newstead,2122,nsw,19140812.0,4259514,female,45865,0.19
312,rec-1383-org,tyrone,clarke,199.0,banfield street,ashgrove farms,whitfield,4505,qld,19240430.0,8945436,male,40907,0.19
313,rec-765-org,charlie,simonetti,12.0,tennyson crescent,warrawong,sunnybank,3055,nsw,19021208.0,9727260,male,40543,0.19
314,rec-1670-org,sophie,alderson,106.0,cowper street,kingsrange,keilor east,2153,qld,19851004.0,6164507,female,44432,0.19
315,rec-2822-dup-1,molly,campbell,26.0,arthur circle,southern cross,port macquarie,3172,nsw,19880106.0,4549668,female,45716,0.19
316,rec-698-org,harrison,hilsberg,10.0,northbourne avenue,station road,bomaderry,3054,qld,19190607.0,8421332,male,39337,0.19
317,rec-488-org,timothy,noble,23.0,merv waite street,,greensborough,4005,qld,19771103.0,3172819,male,41580,0.19
318,rec-2618-org,monique,orchard,56.0,livingston avenue,old school hse,wagaman,3198,nt,19350626.0,5316863,female,43793,0.19
319,rec-1319-dup-1,godfrey,michael,28.0,william hudson crescent,wirreahda vlge,northmead,2036,nsw,19200404.0,5659438,male,40801,0.19
320,rec-1577-org,charlee,britten,1.0,,,patterson lakes,7019,nsw,19101229.0,3950355,female,44582,0.19
321,rec-84-org,teagan,rankine,14.0,bisdee street,geegeela,wagaman,5046,nsw,19111101.0,2924957,female,45057,0.19
322,rec-3876-org,cameron,covino,1.0,tristania street,maroochydore palm holiday vllge,ringwood,3124,vic,19961020.0,1101576,male,43638,0.19
323,rec-1711-org,silas,peacey,31.0,maclean street,backacres,tuart hill,7315,nsw,19271020.0,3896198,male,40075,0.19
324,rec-1215-org,abbey,blake,29.0,mcginness street,brae view,northbridge,2176,nsw,19000518.0,1997842,female,45267,0.19
325,rec-3424-org,sebastian,virgen,23.0,samuels crescent,lockwood,botany,2168,sa,19590226.0,5424453,male,40578,0.19
326,rec-2800-org,dale,wardle,10.0,lynch street,retirement village,berwick,2450,nsw,19521120.0,4429999,male,40331,0.19
327,rec-2960-org,caitlin,lihou,16.0,miranda place,lambrook,kingston,6562,vic,19760922.0,5015894,female,10154,0.0
328,rec-2232-org,harrison,gwatking,38.0,fitchett street,ballyboy,crescent head,2290,wa,19480120.0,7888720,male,95939,0.37
329,rec-805-org,evangelia,reid,21.0,conigrave place,greglea village,arundel,2115,nsw,19461128.0,8197072,female,45673,0.19
330,rec-1704-org,stephanie,lock,12.0,forbes street,principals residence,mill park,3103,qld,,1812094,female,45567,0.19
331,rec-3367-org,ashleigh,toseland,3.0,hansen circuit,tudor,mawson,3199,nsw,19450929.0,8704900,female,44667,0.19
332,rec-2211-dup-1,briana,radic,5.0,sullivan crescent,glocacjorra,woy woy,2540,nsw,19390401.0,1567566,female,44569,0.19
333,rec-3236-dup-0,brianna,mccarthy,85.0,warrai place,kooraegula,orange,4077,qld,19110323.0,5030053,female,44842,0.19
334,rec-3588-dup-1,nicholas,shepherd,35.0,paul coe crescent,sunvale,highgate,2767,tas,19610817.0,1575354,male,38951,0.19
335,rec-3074-org,hugo,,7.0,lutana street,the mannors,mcleans ridges,4306,nsw,19460213.0,8480715,male,40573,0.19
336,rec-3875-dup-1,lauren,mcgregor,2.0,de grey place,montrsoe,vermont,3047,nsw,19780307.0,5674315,female,45104,0.19
337,rec-3932-dup-0,william,lock,5.0,newbery crwscent,,frankston,2650,vic,,8906276,male,5164,0.0
338,rec-2626-org,wade,ayres,1073.0,foxlow close,shepherds hill,shellharbour,3342,vic,19190531.0,1951605,male,5679,0.0
339,rec-1198-org,harry,mincher,123.0,moorhouse street,lindsey rise,lakemba,3194,nsw,19400809.0,4718150,male,39960,0.19
340,rec-21-org,nathan,lowe,13.0,de garis place,browne's reef,keysborough,5280,vic,19530505.0,1960163,male,25712,0.19
341,rec-1398-org,joshua,mason,6.0,hinton place,,ellenbrook,5107,qld,19400818.0,5070384,male,41651,0.19
342,rec-672-dup-1,alexaner,green,51.0,dumas steet,emeraldgarden,frankston,3130,sa,19860606.0,9374843,female,44589,0.19
343,rec-3041-org,kira,jolly,37.0,harkness street,tasman nursing home,vincentia,5092,qld,19820827.0,8549144,female,43917,0.19
344,rec-2874-org,catherine,wevill,8.0,florina place,,cowra,2830,qld,19830304.0,8112950,female,44063,0.19
345,rec-2129-org,joshua,stegemann,90.0,tinderry circuit,lochlees,west croydon,6152,wa,19110706.0,2523185,male,31073,0.19
346,rec-582-org,hayley,green,1.0,pollock street,halls of residence monash university,belmont north,3400,nsw,19400731.0,7043912,female,44679,0.19
347,rec-1256-org,connor,grimm,10.0,chuculba crescent,the rocks,geneva,4115,nsw,19940907.0,1898580,male,40003,0.19
348,rec-1556-org,shane,truman,10.0,feint street,dodonaea wing,cudgewa,4878,qld,19860610.0,7595918,male,41243,0.19
349,rec-2014-org,charlie,parr,27.0,allport street,,warburton,3043,sa,19661005.0,9553283,male,40449,0.19
350,rec-1695-org,briley,algo,6.0,o'hara close,wandearah,moorabbin,4109,vic,19070711.0,9288363,male,7002,0.0
351,rec-1761-org,koben,lavender,146.0,carroll street,allman court,terrigal,3150,qld,19231022.0,1299977,male,39398,0.19
352,rec-3639-org,toby,dixon,,rubicon street,gillin park,south perth,2548,wa,19870613.0,3992604,male,4037,0.0
353,rec-3141-org,isaac,white,1.0,proctor street,bringalong,campbell town,4215,vic,19220903.0,3731633,male,52368,0.19
354,rec-3630-org,john,azarovsky,5.0,heagney crescent,meadowvale village,avoca beach,4561,qld,19550121.0,9607370,male,41190,0.19
355,rec-1308-org,claudia,wiley-smith,,yumba avenue,willow dene,san remo,4066,nsw,19341107.0,9673318,female,45257,0.19
356,rec-819-dup-0,kane,gloster,111.0,hawken sitreet,bonnie doon,kooyog,4017,tas,19120903.0,8770240,male,41356,0.19
357,rec-3251-org,oliver,broxam,17.0,goodhart crescent,pinda,hoppers crossing,2162,vic,19850922.0,9997534,male,3017,0.0
358,rec-2763-org,jack,mchenry,27.0,northbourne avenue,rmbl 572,rosewhite,3194,nsw,19820525.0,5047167,male,39652,0.19
359,rec-1204-org,petreece,stanley,76.0,sturt avenue,villa 444 the village glen,dianella,4103,vic,19880706.0,2041722,female,54510,0.19
360,rec-2022-org,ethan,neville,,hopetoun circuit,brandywine stud,alma bay,2444,qld,19270205.0,7856415,male,40789,0.19
361,rec-877-org,alyssa,bishop,17.0,gairdner circuit,fairbank,toolleen,5107,qld,19160116.0,9549772,female,44811,0.19
362,rec-2151-dup-3,bradley,haberfield,11.0,carumbo place,bungarra,canley heights,2758,vic,19190528.0,5039500,male,55445,0.19
363,rec-3738-dup-0,luk,cpaell,356.0,hensman street,greengfove,minto,5159,sa,19940519.0,1221508,male,40585,0.19
364,rec-2540-org,emmet,mcgregor,3.0,breona place,park lane estate,bundaberg,3108,vic,19250615.0,8844261,male,27414,0.19
365,rec-1-org,chloe,nappo,3.0,balonne street,brindabella specialist centre,carnegie,2068,wa,19940201.0,8222350,female,14255,0.0
366,rec-451-org,jacqueline,lukomski,20.0,hopetoun circuit,rockview,sandgate,4879,vic,19491217.0,5521985,female,38315,0.19
367,rec-1942-org,alexandra,browne,23.0,maribyrnong avenue,rylington park,mill park,7316,nsw,19051020.0,8464040,female,44752,0.19
368,rec-649-dup-0,emiily,waal,61.0,britten-jobes drive,mira monte,shelley,2065,nsw,19150129.0,1217484,male,40217,0.19
369,rec-201-dup-4,caitlin,goode,72.0,yuranigh court,gummy gully,maryborpugh,5084,nsw,19020814.0,9522895,female,45514,0.19
370,rec-449-org,caleb,matthews,5.0,clift crescent,tantallon,cairns,2480,nsw,19260714.0,7747714,male,40562,0.19
371,rec-44-dup-2,jacob,alluchin,26.0,sternberg rcescent,,glengo wrie,2605,nt,19480614.0,4453111,male,40930,0.19
372,rec-128-org,georgia,wilde,27.0,maclagan street,redwood village,caulfield,6210,nsw,19311204.0,6807905,female,45261,0.19
373,rec-3588-org,nicholas,shepherd,357.0,paul coe crescent,sunvale,highgate,2767,tas,19610817.0,1575354,male,41474,0.19
374,rec-3710-org,ashlie,gerste,33.0,florey drive,narek,dural,2228,wa,19911104.0,1069447,female,37401,0.19
375,rec-2899-org,chloe,webb,33.0,pennington crescent,,milvale,6084,vic,19520120.0,4941527,female,22651,0.19
376,rec-1298-dup-1,lucas,keepeh ce,35.0,perrin circuit,longridge village,maryborough,2228,nsw,19000527.0,7207408,male,40620,0.19
377,rec-3425-org,jordan,knappstein,128.0,byrne street,abervle ret vllge,brighton,3939,vic,19810713.0,7468737,male,14490,0.0
378,rec-1114-org,holly,brain,12.0,mactier place,ballow chambers,beveridge,7184,wa,19541018.0,2226517,female,9806,0.0
379,rec-2718-org,lachlan,walley,8.0,hancock street,the meadows,tarnma,2208,nsw,19680816.0,4908189,male,40110,0.19
380,rec-3322-dup-1,bailey,moysef,9.0,heagney cfescent,,surrey hills,5107,qld,19730713.0,6063290,female,46316,0.19
381,rec-1562-org,bethanie,aspinall,4.0,threlfall street,ripon estate,old bar,4223,sa,19520712.0,2537130,female,44855,0.19
382,rec-3280-org,rhys,aldous,1.0,tauss place,lochs,lake conjola,3165,sa,19661109.0,8363450,male,40432,0.19
383,rec-2624-org,teegan,reid,5.0,wheeler crescent,como,thornleigh,2535,vic,19020607.0,8733364,female,53313,0.19
